,polarity,tweet_Id,date,fulltweet
2006,1.0,1459359623094452224,2021-11-13T03:17:02.000Z,would make great game show infinite time try life without parole judge
2007,1.0,1459359650923651072,2021-11-13T03:17:09.000Z,respect wishes mr rogers made us want better people made us want smarter people teacher mentor role model friend multiple generations thank
2008,1.0,1459359655931494401,2021-11-13T03:17:10.000Z,thankfully friend exclusively watch old trebek era
2010,1.0,1459359680275173377,2021-11-13T03:17:16.000Z,would not funny aaronrodgers
2011,1.0,1459359705860562946,2021-11-13T03:17:22.000Z,don u need bigger better things ahead u f u f fb
2018,1.0,1459359852208263172,2021-11-13T03:17:57.000Z,shake dust sir shake dust man formidable legacy need not worry fitting another
2020,1.0,1459359884751695879,2021-11-13T03:18:04.000Z,bhv many questions answer biohacker test skills like contestants u
2022,1.0,1459359938191380484,2021-11-13T03:18:17.000Z,not matter reason reasonable boundary
2023,1.0,1459359940439646210,2021-11-13T03:18:18.000Z,air unc
2027,1.0,1459360036833136646,2021-11-13T03:18:41.000Z,well indicated better things
2029,1.0,1459360052310020099,2021-11-13T03:18:44.000Z,passed earth would not moved
2032,1.0,1459360079463997443,2021-11-13T03:18:51.000Z,loss
2037,1.0,1459360206488588406,2021-11-13T03:19:21.000Z,rheault cude u
2038,1.0,1459360222682628100,2021-11-13T03:19:25.000Z,levar burton already adored respected many millions over world made bed lay dummy
2043,1.0,1459360400651268099,2021-11-13T03:20:07.000Z,made huge mistake lb not get another opportunity like
2044,1.0,1459360415721213957,2021-11-13T03:20:11.000Z,said
2046,1.0,1459360418401501184,2021-11-13T03:20:12.000Z,
2047,1.0,1459360446188859399,2021-11-13T03:20:18.000Z,
2053,1.0,1459360588312850433,2021-11-13T03:20:52.000Z,
2054,1.0,1459360597208977410,2021-11-13T03:20:54.000Z,agree know value enough said
2060,1.0,1459360755019571211,2021-11-13T03:21:32.000Z,good loss
2071,1.0,1459361048755064833,2021-11-13T03:22:42.000Z,
2072,1.0,1459361050474729476,2021-11-13T03:22:42.000Z,u f
2073,1.0,1459361073702879240,2021-11-13T03:22:48.000Z,truth
2082,1.0,1459361228648685572,2021-11-13T03:23:25.000Z,know say snooze lose well slept lost moved yesterday u news next
2089,1.0,1459361372169388038,2021-11-13T03:23:59.000Z,ken mediocre yes countless games but u
2090,1.0,1459361383460466690,2021-11-13T03:24:02.000Z,u roll today
2098,1.0,1459361488330653698,2021-11-13T03:24:27.000Z,look like u f
2104,1.0,1459361537404010503,2021-11-13T03:24:38.000Z,super ray done stepped
2105,1.0,1459361558979481604,2021-11-13T03:24:43.000Z,
2106,1.0,1459361563500896262,2021-11-13T03:24:45.000Z,love ken jennings ease style like remember
2108,1.0,1459361583017062406,2021-11-13T03:24:49.000Z,failed sir legend
2113,1.0,1459361617976561671,2021-11-13T03:24:58.000Z,
2119,1.0,1459361742446804993,2021-11-13T03:25:27.000Z,right u
2122,1.0,1459361816954515458,2021-11-13T03:25:45.000Z,next
2124,1.0,1459361860671705094,2021-11-13T03:25:55.000Z,u f af levar
2125,1.0,1459361889519955973,2021-11-13T03:26:02.000Z,great makes look relaxing natural
2126,1.0,1459361899494223875,2021-11-13T03:26:05.000Z,
2132,1.0,1459361966468657152,2021-11-13T03:26:21.000Z,nfinal category ncontemporary playwrites n no idea nmy blind guess nwho tennessee williams n blindguess
2136,1.0,1459362023649673222,2021-11-13T03:26:34.000Z,levar don u play second fiddle anyone
2144,1.0,1459362150758199298,2021-11-13T03:27:05.000Z,
2145,1.0,1459362212603117568,2021-11-13T03:27:19.000Z,yo actually pissed not selected host around since reading rainbow seen numerous prolific rolls fucking bull shit maybe jon stewart start game show u f
2146,1.0,1459362216667492355,2021-11-13T03:27:20.000Z,think ever another rock btw
2153,1.0,1459362305406169092,2021-11-13T03:27:41.000Z,nyc comments tweet u f u f u f u f u f
2158,1.0,1459362443692548100,2021-11-13T03:28:14.000Z,
2164,1.0,1459362594834239490,2021-11-13T03:28:50.000Z,wife immediately wondering not get
2166,1.0,1459362628233580547,2021-11-13T03:28:58.000Z,u nothing wrong dating older men n ncome sugar got bengay nightstand playing tv latest newspaper u f u f u f u f
2167,1.0,1459362628380286978,2021-11-13T03:28:58.000Z,moved people
2168,1.0,1459362693299724289,2021-11-13T03:29:14.000Z,super ray done stepped
2169,1.0,1459362738799407108,2021-11-13T03:29:25.000Z,steve bannon got indicted against law called double not put trial thing twice also pleading th legal but thing not tell truth obvious dem plan n
2170,1.0,1459362753207017472,2021-11-13T03:29:28.000Z,stop host saga make mayim bialik permanent host u perfect ken good u u way better
2172,1.0,1459362815328751616,2021-11-13T03:29:43.000Z,talk huge daily double wagers today u f f n nhead hear contestants u
2173,1.0,1459362816767389703,2021-11-13T03:29:43.000Z,nway go andrew neven u not grandmaster game software great like bold style
2175,1.0,1459362905191632896,2021-11-13T03:30:04.000Z,andrewhe family cheering
2177,1.0,1459362946350555137,2021-11-13T03:30:14.000Z,super ray done stepped
2179,1.0,1459362976431886342,2021-11-13T03:30:21.000Z,tagging hosting starting week always honor real joy b u
2181,1.0,1459363055876325376,2021-11-13T03:30:40.000Z,
2187,1.0,1459363181931884546,2021-11-13T03:31:10.000Z,make ken jennings permanent host
2189,1.0,1459363186159734788,2021-11-13T03:31:11.000Z,el man dijo que ya no quiere nada que ver con el programa n xa ya xe jelo de etiquetar
2192,1.0,1459363204220391427,2021-11-13T03:31:16.000Z,andrewhe sending love contestants crew fans past days shout fashion reviewe u
2193,1.0,1459363211963105289,2021-11-13T03:31:18.000Z,back bit
2194,1.0,1459363220519596039,2021-11-13T03:31:20.000Z,may name wherever please mr burton u f u f
2198,1.0,1459363302589571074,2021-11-13T03:31:39.000Z,would double
2201,1.0,1459363413423972358,2021-11-13T03:32:06.000Z,lmao didn u even see mentioned haaaa
2210,1.0,1459363554935590916,2021-11-13T03:32:39.000Z,get sucked drama auditioned passed time move
2214,1.0,1459363601060446208,2021-11-13T03:32:50.000Z,let know unc
2215,1.0,1459363636422463491,2021-11-13T03:32:59.000Z,win final
2216,1.0,1459363732442664967,2021-11-13T03:33:22.000Z,andrew joins k kelly holzhauer u probably idk hitting days u f u f u f fc know people gon na say forgot but days soooo head doesn u count u f f u f c
2219,1.0,1459363806828662792,2021-11-13T03:33:39.000Z,appeal not guilty verdict thought not guilty otherwise double n nthis whole trial ridiculous display white privilege but wisconsin not see anything happening beyond not guilty
2221,1.0,1459363825791156229,2021-11-13T03:33:44.000Z,fair enough
2222,1.0,1459363883139874818,2021-11-13T03:33:58.000Z,salute
2223,1.0,1459363903239036932,2021-11-13T03:34:02.000Z,salute
2225,1.0,1459363926366298114,2021-11-13T03:34:08.000Z,would u loved gone differently but fix gave week gave job executive producer fall grace pretty sweet though end u loss not u ufe f
0,0.0,1462978021288288256,2021-11-23T02:55:15.000Z,since president biden sworn january th seditious white supremacists ted cruz josh hawley del u
1,0.0,1462978095439388674,2021-11-23T02:55:33.000Z,believes bd u test status isn u questionable icc not revoke u f c ni don u think rule process team u test status not revoked icc ngod bless bd cricket n u f
2,0.0,1462978123247534080,2021-11-23T02:55:40.000Z,u believe last years hailed hero battling covid front lines healthcare worker u
11,0.0,1462978894336831488,2021-11-23T02:58:43.000Z,happy help nazi lover
13,0.0,1462979149447016452,2021-11-23T02:59:44.000Z,warmington freedom canadians
14,0.0,1462979213032673280,2021-11-23T02:59:59.000Z,warmington unvaccined ttc instructor career
18,0.0,1462979565920342016,2021-11-23T03:01:24.000Z,pace realizing job u nagy loses ravens
24,0.0,1462980313689337862,2021-11-23T03:04:22.000Z,quest democracy actually transition hijacked way unsuitable establish foundation democracy
26,0.0,1462980394123509760,2021-11-23T03:04:41.000Z,excellency continue supporting agreement would remembered history us secretary state facilitate way new dictatorship sudan put sudan future extreme
30,0.0,1462980752761520131,2021-11-23T03:06:06.000Z,liberal means balancing defeats like downfall constitutional democracy victories like getting one u
31,0.0,1462980819941789696,2021-11-23T03:06:23.000Z,dumb ignorant bigot reported
38,0.0,1462981238965391364,2021-11-23T03:08:02.000Z,loser
39,0.0,1462981256032006144,2021-11-23T03:08:06.000Z,janhvikapoor jfkassassination jagoongkirmurah jeunetalent jkrowling jimin jungkook jonaxxtshkab justiceforgilang jinx jenlisa jersey jasminbhasin joburgcouncil j
40,0.0,1462981457014628356,2021-11-23T03:08:54.000Z,message u no one safe america proves u cthe person gun u person without gun joke u not funny sad
44,0.0,1462981925430173705,2021-11-23T03:10:46.000Z,since president biden sworn january th seditious white supremacists ted cruz josh hawley del u
45,0.0,1462982122399010821,2021-11-23T03:11:33.000Z,since president biden sworn january th seditious white supremacists ted cruz josh hawley del u
50,0.0,1462982604303454222,2021-11-23T03:13:28.000Z,gerri tress boothwyn pennsylvania died covid nov
53,0.0,1462982852803543048,2021-11-23T03:14:27.000Z,keep clinging year old super bowl win u got even stud qb hates team days u off adams walk pack u tards heading nfc north cellar lengthy period
57,0.0,1462983316697595906,2021-11-23T03:16:18.000Z,stone called case u required spill beans but commutation limited conviction stands possibility putting remains thus fifth amendment rights stand
58,0.0,1462983389288435722,2021-11-23T03:16:35.000Z,losing job over vaccine mandate remember nnot single person congress u staffs u
59,0.0,1462983581219713027,2021-11-23T03:17:21.000Z,since president biden sworn january th seditious white supremacists ted cruz josh hawley del u
61,0.0,1462983822492983301,2021-11-23T03:18:18.000Z,kojima en week no really lol
63,0.0,1462984012029440007,2021-11-23T03:19:04.000Z,dear twitter njust wanted u know didn u choose life matt amodio life chose u f u f af
70,0.0,1462984374266343427,2021-11-23T03:20:30.000Z,kojima en week medical history private but save trouble n nresting heart rates bpm n naccording st boniface hospital anyway n nlight jog gets bpm
72,0.0,1462984619947667459,2021-11-23T03:21:28.000Z,looks like seminole tribe u monopoly sports betting florida n nwhat mean online betting users withdrawing money app decision appealed n nlots qs
75,0.0,1462984839221727232,2021-11-23T03:22:21.000Z,gerri tress boothwyn pennsylvania died covid nov
80,0.0,1462985164531716100,2021-11-23T03:23:38.000Z,stand really important officers like son vaccinated but also others not vaccinated thank thank sharing heart warming glimpses life skinnerville
83,0.0,1462985206743408642,2021-11-23T03:23:48.000Z,take long n ntrump megadonor louis dejoy postmaster general biden nominates two new board members independent
84,0.0,1462985257284771848,2021-11-23T03:24:00.000Z,not putting relationship exposing girl wealth able handle barrage fit young bodybuilder types love great looks
85,0.0,1462985400176152586,2021-11-23T03:24:35.000Z,looks like seminole tribe u monopoly sports betting florida n nwhat mean online u
86,0.0,1462985431507689478,2021-11-23T03:24:42.000Z,trump agenda maga propaganda media goal derail maga agenda lies disinformation misinformation fake anonymous sources yrs continues today ensure marxist democrats obtain retain power u f fa u f f see last months proof
91,0.0,1462985800505864192,2021-11-23T03:26:10.000Z,amidst lighthearted football talk think u funny hell peyton threw u chey condi democracy u ya think u eli nodding like good question u f
94,0.0,1462985908756561926,2021-11-23T03:26:36.000Z,looks like seminole tribe u monopoly sports betting florida n nwhat mean online u
96,0.0,1462986032064909313,2021-11-23T03:27:05.000Z,trump agenda maga propaganda media goal derail maga agenda lies disinformation misinformation fake anonymous sources yrs continues today ensure marxist democrats obtain retain power u f fa u f f see last months proof
97,0.0,1462986052839292930,2021-11-23T03:27:10.000Z,save whale but u ok kill birds bats yep u lefties way thinking polar bears not fkn jeopar u
98,0.0,1462986109756100612,2021-11-23T03:27:24.000Z,u living smackers time career relationships
101,0.0,1462986227708268547,2021-11-23T03:27:52.000Z,looks like seminole tribe u monopoly sports betting florida n nwhat mean online u
102,0.0,1462986378296315905,2021-11-23T03:28:28.000Z,lol remember whether wanted nurse science med tech obv choice wasnt damn nurse would never put people especially vulnerable elderly like work healthcare like crazy
103,0.0,1462986456712957952,2021-11-23T03:28:46.000Z,
110,0.0,1462987178171056128,2021-11-23T03:31:38.000Z,u like need hslot not stop bc mental health gon na li but need stop sake screen time holy shit
111,0.0,1462987223264071682,2021-11-23T03:31:49.000Z,n nlisten couldn u agree npresident trump losing people supported years
116,0.0,1462987738395914250,2021-11-23T03:33:52.000Z,guess weren u paying attention petition concerns federal statutes separate sovereign jurisdiction wisconsin state law double not play
117,0.0,1462987816682639364,2021-11-23T03:34:11.000Z,not us decide bar association decide not give fuck anybody else input person could put rgr career
118,0.0,1462987861137969154,2021-11-23T03:34:21.000Z,im not reuben ni never met
119,0.0,1462987946269810688,2021-11-23T03:34:42.000Z,tim coupled rosenbaums fingerprints barred enough constitute self defense ability opportunity
124,0.0,1463340344439975938,2021-11-24T02:55:00.000Z,literally weeks ago black chad new djt anything kate mckinnon could go u
125,0.0,1463340410047246336,2021-11-24T02:55:15.000Z,suffering failed policies year ago energy independent strangling domestic energ u
134,0.0,1463341091776864264,2021-11-24T02:57:58.000Z,please tell barnes noble not really selling mein kampf not know number u
135,0.0,1463341261180473345,2021-11-24T02:58:38.000Z,wonder low score record
138,0.0,1463341465363492864,2021-11-24T02:59:27.000Z,th amendment proffers right grand jury forbids double protects against self incriminati u
139,0.0,1463341564189675520,2021-11-24T02:59:51.000Z,
147,0.0,1463341772134920193,2021-11-24T03:00:40.000Z,say sign head coach job start relieve coordinators duties black monday u
148,0.0,1463341858835222533,2021-11-24T03:01:01.000Z,joke
151,0.0,1463342037282045957,2021-11-24T03:01:43.000Z,announce twitter spaces listeners u f n ntitle uff ajeopardy nhost uff acarson n
157,0.0,1463342399330127878,2021-11-24T03:03:10.000Z,read wasn u actually formally adopted mom u second husband but legally change name take step dad
158,0.0,1463342513847246856,2021-11-24T03:03:37.000Z,running year thanksgiving week subscription special athletic no better time check james holzhauer library columns fantastic n n stories deal attached
165,0.0,1463342616733437952,2021-11-24T03:04:02.000Z,increasingly bitter billionaire family feud putting hinduja group one world largest conglomerates risk
168,0.0,1463342693015298051,2021-11-24T03:04:20.000Z,th amendment proffers right grand jury forbids double protects against self incriminati u
170,0.0,1463342759612502018,2021-11-24T03:04:36.000Z,rainforests destroyed every day putting countless species depend u
173,0.0,1463342893326909449,2021-11-24T03:05:08.000Z,nobody likes omaha guess
174,0.0,1463342902030049294,2021-11-24T03:05:10.000Z,yfk foolishbaseball space u f u f
178,0.0,1463342992618520583,2021-11-24T03:05:31.000Z,ian moran jen psaki spokesperson role not job white house press secretary job but not u
182,0.0,1463343053154963456,2021-11-24T03:05:46.000Z,let tmrw know ball
183,0.0,1463343056158183435,2021-11-24T03:05:46.000Z,please voice voiceless ethiopia subjected neocolonial tyranny n nthe u
185,0.0,1463343088366239744,2021-11-24T03:05:54.000Z,nom
186,0.0,1463343126794358790,2021-11-24T03:06:03.000Z,guess th amendment explicitly lays procedures trials capital crimes says no one shall put life limb crime
189,0.0,1463343342050291720,2021-11-24T03:06:55.000Z,events make blood boil reveal matters n nanger rises core values w u
201,0.0,1463343796779995138,2021-11-24T03:08:43.000Z,mdiener hopes remember guy held three fingers indicate third win paranoid left went apeshit thought signaling esoteric white supremacist group shades n n
202,0.0,1463343846159433729,2021-11-24T03:08:55.000Z,rainforests destroyed every day putting countless species depend u
205,0.0,1463343958180958211,2021-11-24T03:09:21.000Z,guess th amendment explicitly lays procedures trials capital crimes sa u
207,0.0,1463344051575566340,2021-11-24T03:09:44.000Z,foolishbb alert
209,0.0,1463344110106923016,2021-11-24T03:09:58.000Z,gonzaga ucla game running late going delay buehlerrbw episode u f u u ufe f u f u u ufe f u f u u ufe f
210,0.0,1463344143455948804,2021-11-24T03:10:06.000Z,like damn everytime step outside feel like u putting life not really but really
212,0.0,1463344193665912838,2021-11-24T03:10:18.000Z,th amendment proffers right grand jury forbids double protects against self incriminati u
